Arquivo,Parágrafo,Número do parágrafo
poliomielite_diretriz_nacional_1.txt,"Um PVDV isolado só deve ser classificado como ""ambíguo"" se as investi- gações adicionais indicam que não se deriva de uma pessoa com imuno- deficiência primária dos linfócitos B (iPVDV), ou que não é parte de uma cadeia de transmissão, é um PVDV circulante (cPVDV). 56 Ministério da Saúde | Secretaria de Vigilância em Saúde Detecção, – cronologia seguintes passos: FIGURA 5 – PASSOS A SEGUIR COM A CONFIRMAÇÃO LABORATORIAL DO POLIOVÍRUS SELVAGEM (PVS) OU POLIOVÍRUS DERIVADO DA VACINA (PVDV) Dia 0 Dia 1 Dias 2 e 3 Dias 14 Fonte: Organização Pan-Americana da Saúde – Procedimentos Operacionais Padrão: Resposta a um Evento ou Surto de Poliovírus.",49
poliomielite_diretriz_nacional_1.txt,"Internacional (RSI): ◼ Os laboratórios de referência para o diagnóstico de poliovírus deverão notificar de imediato ao Ministério da Saúde, ao PFN-RSI do Brasil, a SVSA, quanto ao isolamento de um poliovírus selvagem ou de um derivado da vacina em uma amostra coletada no País. ◼ O Cievs Nacional, designado centro operacional do PFN-RSI do Brasil, o RSI – Opas/OMS, conforme Anexo 2 do RSI. ◼ Quando o Laboratório de Referência Nacional Fiocruz/RJ ou o Labo- ratório de Referência Regional do IEC/PA detectarem uma amostra positiva de poliovírus procedente de outro país, deverão notificar de imediato a autoridade de saúde do país de onde procede a amostra.",53
poliomielite_diretriz_nacional_1.txt,"O PFN-RSI do Brasil notificará a Opas/OMS quanto a uma potencial Emergência de Saúde Pública de Importância Internacional, em conformidade com o estabelecido pelo RSI (Anexo A – Notificação da poliomielite segundo o Regulamento Sanitário Internacional), disponível em https://polioeradication. org/polio-today/polio-now/public-health-emergency-status/.",56
poliomielite_diretriz_nacional_1.txt,"Acessado em 19/4/2020. *A pessoa infectada pode ser um caso de paralisia flácida aguda (PFA) ou uma pessoa asssintomática ou sã. o poliovírus e a Opas/OMS, logo após ter sido concluída a avaliação de risco. 64 Ministério da Saúde | Secretaria de Vigilância em Saúde QUADRO 9 – ATIVIDADES A SEREM REALIZADAS NA INVESTIGAÇÃO E OS RESPONSÁVEIS a.",60
poliomielite_diretriz_nacional_1.txt,"Busca ativa de casos institucional e comunitária ◼ Busca ativa de casos nos hospitais públicos e privados do SMS, Dsei com município afetado, que deve incluir, pelo menos, a revisão apoio da SES. dos diagnósticos dos últimos seis meses. ◼ Efetuar busca ativa na comunidade da área de residência Técnico da vigilância do caso, utilizando diferentes estratégias de busca epidemiológica (em estab elecimentos educativos, creches e residências). da área afetada da população local e de outros fatores, mas deve abranger, líderes comunitários pelo menos, 200 agregados familiares.",65
poliomielite_diretriz_nacional_1.txt,A evidência de circulação. 3.,78
poliomielite_diretriz_nacional_1.txt,O risco de propagação adicional.,79
poliomielite_diretriz_nacional_1.txt,"No entanto, dado o grande risco que implica falha na resposta imediata a uma disseminação do vírus do sorotipo 2, inclusive 68 Ministério da Saúde | Secretaria de Vigilância em Saúde de baixo nível, a descoberta inicial destas situações deve ser tratada como um indício de transmissão provável. iPVDV: a investigação do caso deve determinar se um caso individual de PVDV é um portador de poliovírus, a longo prazo, com imunodeficiência (isto é, um iPVDV). exaustiva que inclua: 1) uma história detalhada; b) um exame físico realizado por pessoal competente; e c) os resultados da análise quantitativa das imunoglobulinas.",95
poliomielite_diretriz_nacional_1.txt,"Os fatores de risco para a propagação são a elevada taxa de natalidade, a alta densidade fecal-oral como população marginalizada, população carente, população rejeita a vacinação, entre outros. 7.4 AVALIAÇÃO E CLASSIFICAÇÃO DE RISCO DO SOROTIPO 2 do vírus e suas implicações para uma possível propagação. 70 Ministério da Saúde | Secretaria de Vigilância em Saúde QUADRO 11 – CRITÉRIOS PARA AVALIAÇÃO DE RISCO EM UM SURTO A avaliação de riscos está fundamentada em dois critérios: 1.",105
poliomielite_diretriz_nacional_1.txt,"Isso facilitará o processo de coleta de dados, quando necessário (Anexo B). 7.5 FATORES QUE INFLUENCIAM O TIPO E A O risco de aparecimento de qualquer poliovírus do sorotipo 2 após a retirada da VOP2 não é homogêneo em todos os países, nem mesmo dentro de um país de grande extensão territorial.",127
poliomielite_diretriz_nacional_1.txt,"Um fator significativo é a vacina poliomielite mais utilizada em cada país. 72 Ministério da Saúde | Secretaria de Vigilância em Saúde QUADRO 13 – FASES DE RISCO DE APARECIMENTO E DE PROPAGAÇÃO POSTERIOR DE POLIOVÍRUS DO SOROTIPO 2 da VOP2 do sorotipo 2 1 ≤ 1 ano Alto Baixo campanha de vacinação, antes da retirada da VOPt.",128
poliomielite_diretriz_nacional_1.txt,"Independentemente do risco de circulação posterior, a resposta para o controle sempre deverá ser oportuna. 7.6 TOMADA DE DECISÕES A Equipe de Alerta e Resposta do país, com o apoio da Opas/OMS enviará as informações requeridas (Anexo B) pelo Grupo de Erradicação e Gerenciamento de Surtos (EOMG por sua sigla em Inglês) da OMS, que permite classificar o grau do surto, segundo o risco de transmissão e a capacidade de resposta, nas primeiras 72 horas após a notificação dos resultados laboratoriais. ◼ O EOMG deve se reunir nas primeiras 72 horas após a notificação do resultado laboratorial com o objetivo de classificar o grau do surto. ◼ A OMS e os aliados da GPEI, prestam assistência técnica a todas as atividades, conforme corresponda, dependendo da extensão do surto e das necessidades de apoio do sistema de saúde no país afetado. e Gerenciamento de Surtos quem emitirá a decisão final.",131
poliomielite_diretriz_nacional_1.txt,"Diretrizes para resposta a um evento de detecção de poliovírus e um surto de poliomielite: estratégia do Brasil 73 7.7 RESPOSTA DIANTE DA CONFIRMAÇÃO DE UM Com a confirmação de um evento ou surto de poliomielite será desenca- deada a resposta, que inclui o aprofundamento da investigação, a vigilância ativa, a vigilância laboratorial e as ações de vacinação de acordo com as ao evento (Anexo D e E).",132
poliomielite_diretriz_nacional_1.txt,"Acessado em 19/4/2022. *Em áreas que não alcançaram a meta de vacinação. 74 Ministério da Saúde | Secretaria de Vigilância em Saúde ◼ Área a vacinar A vacinação deve ser iniciada imediatamente na área afetada, onde foi detectado poliovírus, e posteriormente será avaliada a necessidade de realizar a vacinação em área ampliada, ou seja, na área de risco de propagação.",136
poliomielite_diretriz_nacional_1.txt,Revisão de ferramenta de registro e informação. ◼ MS/SVSA/DPNI/Cgici ◼ MS/SVSA/DPNI/Cgici Logística e rede de frio ◼ SES (considerar na logística o transporte da equipe ◼ SMS de assessoria externa). ◼ Dsei ◼ Opas Preparação de equipe de supervisão. ◼ MS/SES/SMS/Dsei Cronograma de execução. ◼ MS/SVSA/DPNI/Sesai ◼ MS/SVSA/DPNI ◼ Sesai meta de vacinação. ◼ SES/SMS/Dsei Supervisão e validação da retirada e destruição ◼ MS/SVSA/DPNI da vacina. ◼ SES/SMS Fonte: DPNI/SVSA. 76 Ministério da Saúde | Secretaria de Vigilância em Saúde 7.7.4 Viajantes Os padrões de viagem e de migração dentro e fora das comunidades afeta- circulação dos poliovírus.,143
poliomielite_diretriz_nacional_1.txt,"Depois de revisão exaustiva dos indicadores, da qualidade dos dados e da informação qualitativa, no contexto local, a equipe de Avaliação da Resposta ao Surto tem a responsabilidade de dar a melhor opinião possível sobre se: ◼ O surto parece haver terminado, inclusive se não se cumprem estritamente os critérios. ◼ Não se pode considerar que o surto tenha sido interrompido, inclusive na ausência de isolamento de vírus. *Os critérios devem ser cumpridos no primeiro nível administrativo (município) e em outras áreas, se determinado pela equipe de avaliação. **As estratégias incluem: atividades inovadoras de divulgação da vacinação, busca ativa de casos, vigilância comunitária, estimativa da população ainda não alcançada pela vacinação ou pela vigilância.",148
poliomielite_diretriz_nacional_1.txt,"Se os critérios para ""encerramento do surto"" não forem cumpridos no país, a equipe de ARS recomendará as próximas etapas: ◼ Aos seis meses sem detecção de poliovírus – fortalecer o apoio interno e externo para resposta e continuar as avaliações da resposta ao surto, segundo a metodologia que corresponda. ◼ De 9 a 12 meses sem detecção viral – implementar um plano adicional de emergência de três meses para: a. vigilância – por exemplo, intensificar busca ativa de casos na área do surto; 78 Ministério da Saúde | Secretaria de Vigilância em Saúde b. campanhas de vacinação – por exemplo, estratégias inovadoras para alcançar, para chegar a todas as crianças em populações móveis ou de alto risco; c. vacinação de rotina – por exemplo, estratégias já provadas para alcançar todos os distritos. ◼ Repetir a avaliação após três a quatro meses.",150
poliomielite_diretriz_nacional_1.txt,"Quando se cumpre os critérios e/ou a equipe de ARS considera que a resposta ao surto foi suficiente, seguindo a árvore de decisão apresentada no Anexo C, a equipe (OMS) de avaliação recomenda que o surto seja encerrado.",151
poliomielite_diretriz_nacional_1.txt,"A coleta comprovada a transmissão em uma determinada área, dentro dos últimos 12 meses. ◼ Assegurar que seja realizada busca ativa de casos de PFA, durante as atividades de vacinação. ◼ Assegurar que os laboratórios de referência tenham capacidade para resultados em tempo oportuno. 80 Ministério da Saúde | Secretaria de Vigilância em Saúde 1 e 3 8.1 NOTIFICAÇÃO DE POLIOVÍRUS 1 E 3 O País informará, de imediato, a OMS sobre toda detecção de PVS ou de PVDV, por meio do PFN-RSI do Brasil, já que se trata de um evento que constitui uma potencial emergência de saúde pública.",157
poliomielite_diretriz_nacional_1.txt,"A detecção de PVS ou de um PVDV de qualquer procedência, quer seja de um caso de PFA, de um contato ou de amostra ambiental, atende os critérios de notificação da OMS, conforme os critérios do Anexo 2 do RSI, 2005 (Anexo A deste plano): i.",159
poliomielite_diretriz_nacional_1.txt,"De acordo com as obrigações estabelecidas no RSI: ◼ Os laboratórios de referência para o diagnóstico de poliovírus deverão notificar de imediato, ao Ministério da Saúde e ao PFN-RSI do Brasil, a SVSA, o isolamento de um poliovírus selvagem ou de um derivado da vacina em uma amostra coletada no País. ◼ O Cievs Nacional, designado centro operacional do PFN-RSI do Brasil, o RSI – Opas/OMS, conforme Anexo 2 do RSI. ◼ Quando o Laboratório de Referência Nacional Fiocruz/RJ ou o Laboratório de Referência Regional do IEC/PA detectarem uma amostra positiva de poliovírus procedente de outro país, deverão notificar de imediato a auto- ridade de saúde do país de onde procede a amostra.",164
poliomielite_diretriz_nacional_1.txt,"Serão realizadas as seguintes atividades que permitirão caracterizar a situação. ◼ Investigação do caso/casos: Investigar a história clínica, incluindo sinais de imunodeficiência, histórico de vacinação (distinguir o tipo e número de doses de vacinas recebidas), razões para não ter esquema de vacinação completo para a idade, antecedentes de viagens, história de contato com viajantes do exterior, investigação de seu ambiente social e seu contexto comunitário, se é contato/trabalhador de laboratório clínico e produção de vacinas. ◼ Investigação de contatos: Amostragem: deverá ser obtida uma amostra de fezes de três contatos diretos (ou seja, irmãos, contatos domiciliares, amigos próximos, prefe- rencialmente não vacinados ou com esquema de vacinação incompleto) e de pelo menos 20 crianças menores de 5 anos de idade, preferencial- mente menores de 2 anos, selecionadas de forma aleatória, que vivem da OMS. esteja comprovada a transmissão em uma determinada área, dentro dos últimos 12 meses. 8.2.2 Busca ativa de casos institucional e comunitária ◼ Busca ativa institucional de PFA nos hospitais públicos e privados, que deve incluir, pelo menos, a revisão dos diagnósticos dos últimos seis meses. ◼ Busca ativa comunitária na área residencial do caso, utilizando dife- rentes estratégias de busca (nos estabelecimentos educativos, creches 84 Ministério da Saúde | Secretaria de Vigilância em Saúde e domicílios).",167
poliomielite_diretriz_nacional_1.txt,"Fonte: Coordenação-Geral de Laboratórios de Saúde Pública, Brasília/DF, 2024. 1.",173
poliomielite_diretriz_nacional_1.txt,"O swab retal somente é recomendado nos casos de PFAs que foram a óbito ou em crianças constipadas, nesses casos também pode ser usado supositório de glicerina. 86 Ministério da Saúde | Secretaria de Vigilância em Saúde Pública (Lacens) e os Laboratórios de Referência (LRs).",176
poliomielite_diretriz_nacional_1.txt,"O Laboratório Central de Saúde Pública (Lacen) remetente deverá preencher obrigatoriamente na Requisição de Transporte Definitivo (RTD) os campos: origem, destino, item, observações e encaminhar à Coordenação-Geral de Laboratórios de Saúde Pública (CGLAB/SVSA) pelo e-mail cglab.transportes @saude.gov.br.",177
poliomielite_diretriz_nacional_1.txt,"Os campos de autorização de remanejamento, programa de saúde, data e departamento são de responsabilidade da CGLAB.",178
poliomielite_diretriz_nacional_1.txt,"Cepas classificadas como aPVDV: ainda que seja pouco provável que essas cepas deem lugar a um surto, a realização das campanhas de vacinação pode ser considerada dependendo da situação local (Anexo D).",183
poliomielite_diretriz_nacional_1.txt,"Diretrizes para resposta a um evento de detecção de poliovírus e um surto de poliomielite: estratégia do Brasil 87 Cepas classificadas como iPVDV: ainda que seja pouco provável que essas cepas deem lugar a um surt, não são requeridas campanhas de vacinação (Anexo D).",184
poliomielite_diretriz_nacional_1.txt,"Não se recomenda a administração conjunta de VOPm2 e VOPb, em campanhas, por razões operacionais. ◼ Vigilância reforçada: é a vigilância da PFA em <15 anos, para alcançar uma taxa anual de pelo menos três casos de PFA por 100 mil habitantes menores de 15 anos, no âmbito estadual, por pelo menos 12 meses, após o último caso. ◼ Atividades adicionais:  deslocamento da Equipe de Resposta Rápida (Equipe A) e de Reforço da Resposta (Equipe B) (Item 4.9);  monitoramento independente das campanhas de vacinação;  avaliação independente da resposta ao surto. 88 Ministério da Saúde | Secretaria de Vigilância em Saúde 8.5 ENCERRAMENTO DO SURTO (ARS) realizará avaliações externas a cada três meses, com a finalidade de determinar se foi interrompida a transmissão viral (PVS ou cPVDV).",190
poliomielite_diretriz_nacional_1.txt,"Quando se cumpre os critérios e/ou a equipe de Avaliação de Resposta ao Surto considera que a resposta ao surto foi suficiente, seguindo a árvore de decisão apresentada no Anexo 3, a equipe de avaliação recomenda que o surto seja encerrado.",193
poliomielite_diretriz_nacional_1.txt,"O escritório regional da OMS confirmará o final do surto baseando-se no informe de avaliação e nas recomendações. ao surto no prazo máximo de um mês, a partir da finalização da avaliação da resposta ao surto. 90 Ministério da Saúde | Secretaria de Vigilância em Saúde A vigilância da paralisia flácida aguda (PFA) seguirá sendo o mecanismo primordial para detectar qualquer evento ou surto, sendo a vigilância ambiental uma estratégia complementar à vigilância de casos de PFA.",196
poliomielite_diretriz_nacional_1.txt,"Portanto, entende-se o importante papel da vigilância ambiental na Estratégia Global de Erradicação da Poliomielite, o Ministério da Saúde está avaliando a implementação dessa ação em áreas estratégicas no território nacional, com o devido financiamento, conforme as diretrizes estabelecidas pela OMS.",200
